episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
13630.547435916085,5941.468757865447,11080.774739266928,4500.0,5,22600,False,926600,201,41,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_12-59-09,1707415149,30.590526580810547,1016.6314985752106,1908,Kurukshetra,192.168.68.14,1016.6314985752106,926600,41,8,6106dcf6,0,923648,926600,27383.193,3.082,354.791,3.703,46.33181818181818,25.222727272727266,1.8189894306509108e-13,4.999999873689376e-05,6032.9146,-0.00050797535,6032.929,6.576831e-07,0.00019633249,1.3756315,0.009999999776482582
13744.043449918261,5941.468757865447,11180.740030947754,4500.0,8,22600,False,949200,209,42,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_12-59-46,1707415186,36.37826895713806,1053.0097675323486,1908,Kurukshetra,192.168.68.14,1053.0097675323486,949200,42,8,6106dcf6,0,946176,949200,28243.309,3.146,365.158,3.874,46.396153846153844,25.375000000000007,9.094947153254554e-14,4.999999873689376e-05,6661.8364,-0.00048247149,6661.851,4.964796e-07,0.00039334706,1.2869579,0.009999999776482582
13744.043449918261,5941.468757865447,11235.098233155779,4500.0,3,22600,False,971800,212,43,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-00-17,1707415217,31.225876808166504,1084.2356443405151,1908,Kurukshetra,192.168.68.14,1084.2356443405151,971800,43,8,6106dcf6,0,968704,971800,29481.427,3.234,376.026,4.063,43.49090909090909,25.522727272727263,4.547473576627277e-14,4.999999873689376e-05,7832.05,-0.00062204455,7832.0625,2.6788223e-07,0.00023044004,1.2346905,0.009999999776482582
13851.277851380977,5941.468757865447,11355.47890776145,4500.0,5,22600,False,994400,217,44,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-00-48,1707415248,31.25668239593506,1115.4923267364502,1908,Kurukshetra,192.168.68.14,1115.4923267364502,994400,44,8,6106dcf6,0,991232,994400,29151.995,3.471,385.693,4.192,45.43333333333333,25.597777777777768,2.2737367883136385e-14,4.999999873689376e-05,5987.333,0.00034130755,5987.3457,3.955581e-07,8.676401e-05,1.3485084,0.009999999776482582
13851.277851380977,7424.195242722195,11445.91809783747,4500.0,7,22600,False,1017000,224,45,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-01-25,1707415285,36.34599709510803,1151.8383238315582,1908,Kurukshetra,192.168.68.14,1151.8383238315582,1017000,45,8,6106dcf6,0,1013760,1017000,30971.235,3.754,406.756,4.282,41.1923076923077,25.65192307692308,1.1368683941568192e-14,4.999999873689376e-05,6769.3716,-0.0004494009,6769.385,2.9632992e-07,0.00019929005,1.3000566,0.009999999776482582
13851.277851380977,7424.195242722195,11517.225978514736,4500.0,3,22600,False,1039600,227,46,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-02-00,1707415320,35.36977982521057,1187.2081036567688,1908,Kurukshetra,192.168.68.14,1187.2081036567688,1039600,46,8,6106dcf6,0,1036288,1039600,31718.48,3.79,419.363,4.477,42.36000000000001,25.667999999999996,5.684341970784096e-15,4.999999873689376e-05,7036.581,0.00017410949,7036.5938,2.4214387e-07,9.6719086e-05,1.285584,0.009999999776482582
13851.277851380977,7424.195242722195,11637.812917180234,4500.0,6,22600,False,1062200,233,47,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-02-39,1707415359,39.04347348213196,1226.2515771389008,1908,Kurukshetra,192.168.68.14,1226.2515771389008,1062200,47,8,6106dcf6,0,1058816,1062200,32435.739,3.865,427.059,4.511,42.28928571428571,25.61428571428571,2.842170985392048e-15,4.999999873689376e-05,6925.044,-3.6393292e-05,6925.0566,1.8186189e-07,0.00033739943,1.2569318,0.009999999776482582
13851.277851380977,7424.195242722195,11713.069118680107,4500.0,3,22600,False,1084800,236,48,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-03-09,1707415389,30.4421808719635,1256.6937580108643,1908,Kurukshetra,192.168.68.14,1256.6937580108643,1084800,48,8,6106dcf6,0,1081344,1084800,33530.833,4.005,431.56,4.643,44.93720930232558,25.620930232558134,1.421085492696024e-15,4.999999873689376e-05,7792.439,0.00041988696,7792.451,1.1040406e-07,0.00013194744,1.2417015,0.009999999776482582
13851.277851380977,7424.195242722195,11854.002623590432,4500.0,7,22600,False,1107400,243,49,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-03-48,1707415428,38.540937423706055,1295.2346954345703,1908,Kurukshetra,192.168.68.14,1295.2346954345703,1107400,49,8,6106dcf6,0,1103872,1107400,33925.228,3.84,432.538,4.683,43.352727272727286,25.672727272727276,7.10542746348012e-16,4.999999873689376e-05,6428.0503,0.00040576168,6428.0625,1.2665987e-07,0.00014509476,1.3057866,0.009999999776482582
13851.277851380977,7424.195242722195,11950.801555607795,4500.0,6,22600,False,1130000,249,50,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-04-26,1707415466,37.846312284469604,1333.08100771904,1908,Kurukshetra,192.168.68.14,1333.08100771904,1130000,50,8,6106dcf6,0,1126400,1130000,34254.131,4.072,432.37,4.88,41.300000000000004,25.700000000000003,3.55271373174006e-16,4.999999873689376e-05,7284.195,-0.00059954316,7284.2075,8.8390976e-08,0.0005999796,1.2609031,0.009999999776482582
13851.277851380977,7424.195242722195,11954.597320013721,4500.0,3,22600,False,1152600,252,51,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-04-57,1707415497,31.394998788833618,1364.4760065078735,1908,Kurukshetra,192.168.68.14,1364.4760065078735,1152600,51,8,6106dcf6,0,1148928,1152600,34345.139,3.796,422.426,4.762,37.24444444444444,25.328888888888883,1.77635686587003e-16,4.999999873689376e-05,6518.7417,-0.0011214708,6518.756,5.9604645e-08,9.717646e-05,1.2849613,0.009999999776482582
13851.277851380977,7424.195242722195,12086.695790085249,4500.0,7,22600,False,1175200,259,52,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-05-30,1707415530,33.07178068161011,1397.5477871894836,1908,Kurukshetra,192.168.68.14,1397.5477871894836,1175200,52,8,6106dcf6,0,1171456,1175200,34024.933,3.729,412.5,4.684,30.712765957446813,23.917021276595737,8.88178432935015e-17,4.999999873689376e-05,6524.8438,-0.0009212505,6524.8574,6.0959295e-08,0.0003101512,1.2874604,0.009999999776482582
13851.277851380977,7424.195242722195,12115.829006431959,4500.0,1,22600,False,1197800,260,53,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-05-50,1707415550,19.565479040145874,1417.1132662296295,1908,Kurukshetra,192.168.68.14,1417.1132662296295,1197800,53,8,6106dcf6,0,1193984,1197800,32867.739,3.669,404.136,4.505,33.875,23.799999999999994,4.440892164675075e-17,4.999999873689376e-05,7229.239,0.00020174902,7229.2505,4.0978193e-08,0.00011125619,1.2198391,0.009999999776482582
13851.277851380977,7424.195242722195,12152.643101470792,4500.0,8,22600,False,1220400,268,54,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-06-30,1707415590,39.80437135696411,1456.9176375865936,1908,Kurukshetra,192.168.68.14,1456.9176375865936,1220400,54,8,6106dcf6,0,1216512,1220400,33724.557,3.502,402.557,4.36,41.891228070175444,24.94210526315789,2.2204460823375376e-17,4.999999873689376e-05,6081.655,-0.00013436445,6081.6675,4.8428774e-08,0.00020867099,1.2838292,0.009999999776482582
13864.200993827037,7424.195242722195,12225.337627606095,4500.0,7,22600,False,1243000,275,55,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-07-06,1707415626,36.43742370605469,1493.3550612926483,1908,Kurukshetra,192.168.68.14,1493.3550612926483,1243000,55,8,6106dcf6,0,1239040,1243000,33745.082,3.24,391.38,4.408,44.99615384615385,25.301923076923078,1.1102230411687688e-17,4.999999873689376e-05,7958.0503,-0.0001702202,7958.0625,1.9303776e-08,0.00024808786,1.1306411,0.009999999776482582
13864.200993827037,7424.195242722195,12243.00110288105,4500.0,1,22600,False,1265600,276,56,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-07-29,1707415649,22.520317316055298,1515.8753786087036,1908,Kurukshetra,192.168.68.14,1515.8753786087036,1265600,56,8,6106dcf6,0,1261568,1265600,32471.636,3.208,380.129,4.292,41.175,24.809375,5.551115205843844e-18,4.999999873689376e-05,6661.689,-0.00043524845,6661.7017,4.0978193e-08,0.00010978899,1.2592247,0.009999999776482582
14165.438444202697,7424.195242722195,12247.377851509134,4500.0,8,22600,False,1288200,284,57,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-08-06,1707415686,37.620402097702026,1553.4957807064056,1908,Kurukshetra,192.168.68.14,1553.4957807064056,1288200,57,8,6106dcf6,0,1284096,1288200,32326.266,3.285,383.089,4.3,42.5574074074074,24.929629629629634,2.775557602921922e-18,4.999999873689376e-05,6416.448,-0.00037300214,6416.4614,3.928488e-08,8.338624e-05,1.2295632,0.009999999776482582
14165.438444202697,7424.195242722195,12275.1315110399,4500.0,1,22600,False,1310800,285,58,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-08-40,1707415720,33.29031205177307,1586.7860927581787,1908,Kurukshetra,192.168.68.14,1586.7860927581787,1310800,58,8,6106dcf6,0,1306624,1310800,32605.736,3.32,388.428,4.267,39.079166666666666,25.254166666666666,1.387778801460961e-18,4.999999873689376e-05,7632.691,4.0641564e-05,7632.703,2.946366e-08,0.00022812941,1.1545596,0.009999999776482582
14371.139639344801,7165.740240181892,12236.83139268522,4500.0,8,22600,False,1333400,293,59,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-09-25,1707415765,44.994386434555054,1631.7804791927338,1908,Kurukshetra,192.168.68.14,1631.7804791927338,1333400,59,8,6106dcf6,0,1329152,1333400,33262.306,3.445,376.909,4.393,40.646875,25.292187500000004,6.938894007304805e-19,4.999999873689376e-05,5541.8228,-0.00028247116,5541.8364,4.8428774e-08,0.00023879012,1.313778,0.009999999776482582
14371.139639344801,7165.740240181892,12216.243626375666,4500.0,7,22600,False,1356000,300,60,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-10-02,1707415802,37.25502133369446,1669.0355005264282,1908,Kurukshetra,192.168.68.14,1669.0355005264282,1356000,60,8,6106dcf6,0,1351680,1356000,33196.644,3.333,383.367,4.165,42.63396226415095,24.97169811320755,3.4694470036524025e-19,4.999999873689376e-05,8158.5674,0.00050174614,8158.578,3.18343e-08,0.00017455743,1.1086341,0.009999999776482582
14371.139639344801,7165.740240181892,12220.091008006571,4500.0,1,22600,False,1378600,301,61,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-10-27,1707415827,24.80985403060913,1693.8453545570374,1908,Kurukshetra,192.168.68.14,1693.8453545570374,1378600,61,8,6106dcf6,0,1374208,1378600,32527.614,3.392,393.293,4.384,46.76571428571428,25.248571428571424,1.7347235018262012e-19,4.999999873689376e-05,6744.328,-0.00077976304,6744.341,2.7770346e-08,0.0003959948,1.1960684,0.009999999776482582
14371.139639344801,7165.740240181892,12249.346613784297,4500.0,8,22600,False,1401200,309,62,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-11-03,1707415863,36.41472387313843,1730.2600784301758,1908,Kurukshetra,192.168.68.14,1730.2600784301758,1401200,62,8,6106dcf6,0,1396736,1401200,32862.672,3.407,392.537,4.352,39.13076923076923,24.75384615384615,8.673617509131006e-20,4.999999873689376e-05,6421.6265,-0.00028814058,6421.639,2.946366e-08,0.00018139252,1.2479947,0.009999999776482582
14371.139639344801,7165.740240181892,12278.817944421342,4500.0,2,22600,False,1423800,311,63,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-11-30,1707415890,26.55124521255493,1756.8113236427307,1908,Kurukshetra,192.168.68.14,1756.8113236427307,1423800,63,8,6106dcf6,0,1419264,1423800,33550.555,3.55,402.479,4.324,32.26052631578948,24.27105263157895,4.336808754565503e-20,4.999999873689376e-05,8304.948,-0.000593793,8304.96,1.3207847e-08,0.0001065204,1.1527547,0.009999999776482582
14640.373597070231,5006.514697435284,12183.20522218601,4500.0,6,22600,False,1446400,317,64,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-12-04,1707415924,33.64458608627319,1790.455909729004,1908,Kurukshetra,192.168.68.14,1790.455909729004,1446400,64,8,6106dcf6,0,1441792,1446400,32929.933,3.568,406.845,4.531,48.14166666666667,25.25,2.1684043772827515e-20,4.999999873689376e-05,7220.025,-0.00024985083,7220.037,1.3885173e-08,0.00030311075,1.1462178,0.009999999776482582
14640.373597070231,5006.514697435284,12364.083043992689,4500.0,8,22600,False,1469000,325,65,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-12-45,1707415965,41.463459730148315,1831.9193694591522,1908,Kurukshetra,192.168.68.14,1831.9193694591522,1469000,65,8,6106dcf6,0,1464320,1469000,33428.196,3.627,411.124,4.512,43.349999999999994,25.356666666666676,1.0842021886413758e-20,4.999999873689376e-05,7993.2466,0.0005267339,7993.2573,2.3706393e-08,0.00021967456,1.1116097,0.009999999776482582
14640.373597070231,5006.514697435284,12361.736919730152,4500.0,2,22600,False,1491600,327,66,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-13-10,1707415990,24.96243906021118,1856.8818085193634,1908,Kurukshetra,192.168.68.14,1856.8818085193634,1491600,66,8,6106dcf6,0,1486848,1491600,33668.426,3.672,414.888,4.573,34.92857142857143,24.29714285714286,5.421010943206879e-21,4.999999873689376e-05,7728.5645,0.00028987162,7728.575,1.3546511e-08,0.00013828841,1.1076611,0.009999999776482582
14640.373597070231,5006.514697435284,12364.422829790747,4500.0,6,22600,False,1514200,333,67,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-13-44,1707416024,33.58453559875488,1890.4663441181183,1908,Kurukshetra,192.168.68.14,1890.4663441181183,1514200,67,8,6106dcf6,0,1509376,1514200,33265.728,3.647,413.993,4.692,47.762499999999996,25.23333333333333,2.7105054716034394e-21,4.999999873689376e-05,6025.1514,0.0007192509,6025.162,1.1853197e-08,0.0004701489,1.1981148,0.009999999776482582
14640.373597070231,5006.514697435284,12373.3432610863,4500.0,6,22600,False,1536800,339,68,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-14-23,1707416063,38.82095170021057,1929.2872958183289,1908,Kurukshetra,192.168.68.14,1929.2872958183289,1536800,68,8,6106dcf6,0,1531904,1536800,33822.445,3.659,409.936,4.863,41.875,25.325000000000006,1.3552527358017197e-21,4.999999873689376e-05,7706.522,-0.00038664992,7706.533,1.1175871e-08,0.0004493094,1.0616359,0.009999999776482582
14640.373597070231,5006.514697435284,12385.96885331413,4500.0,4,22600,False,1559400,343,69,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-14-59,1707416099,36.579294204711914,1965.8665900230408,1908,Kurukshetra,192.168.68.14,1965.8665900230408,1559400,69,8,6106dcf6,0,1554432,1559400,32971.514,3.687,419.111,4.846,40.35961538461538,25.415384615384614,6.776263679008599e-22,4.999999873689376e-05,7205.887,5.828183e-05,7205.898,1.3546511e-09,0.00024272315,1.1285996,0.009999999776482582
14640.373597070231,5006.514697435284,12414.644645368367,4500.0,6,22600,False,1582000,349,70,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-15-36,1707416136,37.06549143791199,2002.9320814609528,1908,Kurukshetra,192.168.68.14,2002.9320814609528,1582000,70,8,6106dcf6,0,1576960,1582000,32955.656,3.579,416.294,4.952,42.771698113207556,25.54150943396225,3.3881318395042993e-22,4.999999873689376e-05,7042.0127,-0.0002185665,7042.024,-1.2191859e-08,0.00037693747,1.1099137,0.009999999776482582
14640.373597070231,5006.514697435284,12457.485554744191,4500.0,2,22600,False,1604600,351,71,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-16-02,1707416162,25.702921152114868,2028.6350026130676,1908,Kurukshetra,192.168.68.14,2028.6350026130676,1604600,71,8,6106dcf6,0,1599488,1604600,33047.764,3.618,413.533,4.853,46.06666666666666,25.60555555555556,1.6940659197521496e-22,4.999999873689376e-05,7498.054,8.739328e-05,7498.064,-7.789243e-09,0.00020079468,1.0633857,0.009999999776482582
14640.373597070231,5006.514697435284,12485.11180800534,4500.0,8,22600,False,1627200,359,72,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-16-41,1707416201,38.59150409698486,2067.2265067100525,1908,Kurukshetra,192.168.68.14,2067.2265067100525,1627200,72,8,6106dcf6,0,1622016,1627200,33261.105,3.625,417.535,4.987,41.78392857142857,25.74464285714286,8.470329598760748e-23,4.999999873689376e-05,6760.0015,-0.00020287288,6760.012,-6.7732553e-09,0.00012835917,1.1314323,0.009999999776482582
14640.373597070231,5006.514697435284,12488.172868413127,4500.0,6,22600,False,1649800,365,73,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-17-10,1707416230,29.31878972053528,2096.5452964305878,1908,Kurukshetra,192.168.68.14,2096.5452964305878,1649800,73,8,6106dcf6,0,1644544,1649800,33549.854,3.466,406.252,5.018,33.34390243902439,25.79268292682926,4.235164799380374e-23,4.999999873689376e-05,6905.18,-0.00017392331,6905.1904,-7.789243e-09,0.00057977514,1.0495824,0.009999999776482582
14640.373597070231,5006.514697435284,12505.25363165734,4500.0,2,22600,False,1672400,367,74,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-17-42,1707416262,32.49585437774658,2129.0411508083344,1908,Kurukshetra,192.168.68.14,2129.0411508083344,1672400,74,8,6106dcf6,0,1667072,1672400,33423.858,3.459,417.463,4.836,48.37234042553192,25.793617021276596,2.117582399690187e-23,4.999999873689376e-05,6600.27,-0.00038440118,6600.2812,-9.82122e-09,0.00029884465,1.1265461,0.009999999776482582
14640.373597070231,5006.514697435284,12471.74109312161,4500.0,8,22600,False,1695000,375,75,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-18-35,1707416315,52.52207064628601,2181.5632214546204,1908,Kurukshetra,192.168.68.14,2181.5632214546204,1695000,75,8,6106dcf6,0,1689600,1695000,34512.345,3.653,434.316,4.955,42.40266666666667,25.714666666666663,1.0587911998450935e-23,4.999999873689376e-05,6304.348,-0.00030759824,6304.3594,-8.127906e-09,0.00022935681,1.0844398,0.009999999776482582
14640.373597070231,5006.514697435284,12471.741093121613,4500.0,0,22600,False,1717600,375,76,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-19-03,1707416343,28.234882593154907,2209.7981040477753,1908,Kurukshetra,192.168.68.14,2209.7981040477753,1717600,76,8,6106dcf6,0,1712128,1717600,34812.848,3.825,460.637,4.883,48.1,25.705000000000002,5.293955999225468e-24,4.999999873689376e-05,7171.0083,-0.00060759654,7171.019,-9.482557e-09,0.00038994654,1.0259156,0.009999999776482582
14640.373597070231,5006.514697435284,12489.537513635836,4500.0,8,22600,False,1740200,383,77,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-19-48,1707416388,44.900707721710205,2254.6988117694855,1908,Kurukshetra,192.168.68.14,2254.6988117694855,1740200,77,8,6106dcf6,0,1734656,1740200,35936.202,4.06,468.278,5.116,48.2109375,25.778125000000006,2.646977999612734e-24,4.999999873689376e-05,5243.925,-0.00024066154,5243.937,1.3546511e-09,0.00044260573,1.2078255,0.009999999776482582
14640.373597070231,5006.514697435284,12393.714600695877,4500.0,8,22600,False,1762800,391,78,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-20-35,1707416435,46.36293578147888,2301.0617475509644,1908,Kurukshetra,192.168.68.14,2301.0617475509644,1762800,78,8,6106dcf6,0,1757184,1762800,36677.458,4.228,480.99,5.009,44.833333333333336,25.78636363636364,1.323488999806367e-24,4.999999873689376e-05,7160.6235,-0.00012792392,7160.6343,-1.3546511e-09,0.00013281406,1.0032096,0.009999999776482582
14640.373597070231,5006.514697435284,12393.714600695874,4500.0,0,22600,False,1785400,391,79,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-21-02,1707416462,27.420771837234497,2328.482519388199,1908,Kurukshetra,192.168.68.14,2328.482519388199,1785400,79,8,6106dcf6,0,1779712,1785400,35745.908,4.393,496.57,4.919,46.29743589743588,25.799999999999994,6.617444999031835e-25,4.999999873689376e-05,6164.2686,0.00035833922,6164.2783,-2.7093021e-09,0.00022046827,1.1241486,0.009999999776482582
14640.373597070231,5006.514697435284,12396.730700548098,4500.0,8,22600,False,1808000,399,80,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-21-40,1707416500,37.82143425941467,2366.3039536476135,1908,Kurukshetra,192.168.68.14,2366.3039536476135,1808000,80,8,6106dcf6,0,1802240,1808000,35833.025,4.268,485.244,4.997,43.65185185185185,25.799999999999997,3.3087224995159173e-25,4.999999873689376e-05,5970.216,4.9250284e-05,5970.2266,-1.1175871e-08,0.000115347466,1.0802958,0.009999999776482582
14640.373597070231,5006.514697435284,12331.67737596564,4500.0,5,22600,False,1830600,404,81,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-22-09,1707416529,29.252007961273193,2395.5559616088867,1908,Kurukshetra,192.168.68.14,2395.5559616088867,1830600,81,8,6106dcf6,0,1824768,1830600,36166.457,4.339,506.166,4.877,30.573809523809523,25.835714285714282,1.6543612497579586e-25,4.999999873689376e-05,5271.948,8.771467e-05,5271.9604,3.0479648e-09,0.00015834962,1.2256602,0.009999999776482582
14640.373597070231,-434.14313714522956,12186.175748229121,4500.0,3,22600,False,1853200,407,82,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-22-43,1707416563,33.50619554519653,2429.0621571540833,1908,Kurukshetra,192.168.68.14,2429.0621571540833,1853200,82,8,6106dcf6,0,1847296,1853200,35638.331,4.511,525.236,4.881,49.34583333333334,25.808333333333337,8.271806248789793e-26,4.999999873689376e-05,5610.611,-0.000102946025,5610.6226,-1.08372085e-08,0.00020323545,1.155446,0.009999999776482582
14600.137323790823,-434.14313714522956,12088.17443016252,4500.0,8,22600,False,1875800,415,83,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-23-27,1707416607,44.69842481613159,2473.760581970215,1908,Kurukshetra,192.168.68.14,2473.760581970215,1875800,83,8,6106dcf6,0,1869824,1875800,37148.123,4.706,552.63,5.025,46.079687500000006,25.800000000000004,4.1359031243948966e-26,4.999999873689376e-05,6301.294,-0.00043445014,6301.304,2.7093021e-09,0.00036394986,0.9863894,0.009999999776482582
14600.137323790823,-434.14313714522956,12083.681037684148,4500.0,1,22600,False,1898400,416,84,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-24-05,1707416645,37.24986910820007,2511.010451078415,1908,Kurukshetra,192.168.68.14,2511.010451078415,1898400,84,8,6106dcf6,0,1892352,1898400,37618.037,4.829,558.1,5.135,41.09433962264152,25.85471698113209,2.0679515621974483e-26,4.999999873689376e-05,6227.2427,-0.00070892816,6227.253,-1.6933138e-09,0.00059576734,0.99359703,0.009999999776482582
14600.137323790823,-434.14313714522956,12043.263420281019,4500.0,7,22600,False,1921000,423,85,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-24-45,1707416685,40.643553256988525,2551.6540043354034,1908,Kurukshetra,192.168.68.14,2551.6540043354034,1921000,85,8,6106dcf6,0,1914880,1921000,36440.241,4.751,548.539,4.978,47.44137931034483,25.87241379310345,1.0339757810987241e-26,4.999999873689376e-05,5461.4707,0.00030962878,5461.481,-2.7093021e-09,8.3900486e-05,1.0937495,0.009999999776482582
14600.137323790823,-434.14313714522956,11889.63279838876,4500.0,8,22600,False,1943600,431,86,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-25-32,1707416732,46.83435535430908,2598.4883596897125,1908,Kurukshetra,192.168.68.14,2598.4883596897125,1943600,86,8,6106dcf6,0,1937408,1943600,38303.649,4.63,544.804,5.15,43.17462686567165,25.88358208955224,5.169878905493621e-27,4.999999873689376e-05,5628.0073,-0.0002629525,5628.0176,-1.4562499e-08,0.0006084939,0.99345434,0.009999999776482582
14600.137323790823,-434.14313714522956,11882.40653228488,4500.0,1,22600,False,1966200,432,87,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-26-06,1707416766,33.75479221343994,2632.2431519031525,1908,Kurukshetra,192.168.68.14,2632.2431519031525,1966200,87,8,6106dcf6,0,1959936,1966200,37191.354,4.32,543.04,5.042,41.456250000000004,25.900000000000002,2.5849394527468104e-27,4.999999873689376e-05,6270.433,-0.00056903897,6270.4434,-9.1438945e-09,0.00016111106,0.999197,0.009999999776482582
14600.137323790823,-434.14313714522956,11838.29743194906,4500.0,7,22600,False,1988800,439,88,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-26-36,1707416796,30.080029726028442,2662.323181629181,1908,Kurukshetra,192.168.68.14,2662.323181629181,1988800,88,8,6106dcf6,0,1982464,1988800,35585.83,3.948,521.302,4.95,38.28139534883721,25.832558139534882,1.2924697263734052e-27,4.999999873689376e-05,5484.676,0.00026026426,5484.686,5.7572667e-09,0.00018074195,1.0388738,0.009999999776482582
14600.137323790823,-434.14313714522956,11792.970225939904,4500.0,2,22600,False,2011400,441,89,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-27-03,1707416823,26.924928665161133,2689.248110294342,1908,Kurukshetra,192.168.68.14,2689.248110294342,2011400,89,8,6106dcf6,0,2004992,2011400,35565.325,3.631,493.188,4.827,26.823076923076925,25.812820512820505,6.462348631867026e-28,4.999999873689376e-05,6460.755,-0.00016344931,6460.7656,-2.1674417e-08,0.00022374868,0.9545088,0.009999999776482582
14600.137323790823,-434.14313714522956,11711.406139566694,4500.0,7,22600,False,2034000,448,90,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-27-47,1707416867,44.01583814620972,2733.2639484405518,1908,Kurukshetra,192.168.68.14,2733.2639484405518,2034000,90,8,6106dcf6,0,2027520,2034000,36160.266,3.96,517.171,4.572,44.391935483870974,25.799999999999997,3.231174315933513e-28,4.999999873689376e-05,6050.0605,-0.00015076724,6050.07,-4.4026156e-09,0.0003485682,0.93489593,0.009999999776482582
14596.234574452828,-434.14313714522956,11631.825329998008,4500.0,7,22600,False,2056600,455,91,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-28-28,1707416908,40.430840730667114,2773.694789171219,1908,Kurukshetra,192.168.68.14,2773.694789171219,2056600,91,8,6106dcf6,0,2050048,2056600,37286.43,4.054,509.298,4.643,47.68965517241379,25.8,1.6155871579667565e-28,4.999999873689376e-05,6245.5684,0.0002717369,6245.5776,-4.7412785e-09,0.00024675,0.9066578,0.009999999776482582
14596.234574452828,-434.14313714522956,11650.904157502497,4500.0,2,22600,False,2079200,457,92,fc45e5b6017f4e5db8ed10f9362a3190,2024-02-08_13-29-03,1707416943,35.25491762161255,2808.9497067928314,1908,Kurukshetra,192.168.68.14,2808.9497067928314,2079200,92,8,6106dcf6,0,2072576,2079200,37460.352,4.094,510.007,4.683,44.14,25.828000000000003,8.077935789833782e-29,4.999999873689376e-05,5937.429,-0.00092329085,5937.4395,-1.0159883e-08,0.0003134324,0.94043887,0.009999999776482582
