episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/av,policy_reward_max/av,policy_reward_mean/av,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
-37472.66553488512,-63154.902161728976,-51624.57189302854,4500.0,12,67600,False,1419600,312,21,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-02-49,1707937369,137.05290865898132,2968.8461878299713,2459,COM2134,172.19.177.241,2968.8461878299713,1419600,21,6,b8f3c414,0,-7017.211351303331,-4163.629503876047,-5736.063543669827,6.773430014217227,2.0605592025000745,0.5550396016388541,12776064,1419600,107397.913,71.892,34695.381,2.951,29.912755102040816,25.392857142857142,1.9073486612342094e-07,4.999999873689376e-05,391.75256,-0.00037771979,391.75296,-5.630651e-09,0.0024543724,0.49168855,0.0
-35682.68887760832,-59661.58166178649,-48465.99351349127,4500.0,18,67600,False,1487200,330,22,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-05-16,1707937516,147.15859699249268,3116.004784822464,2459,COM2134,172.19.177.241,3116.004784822464,1487200,22,6,b8f3c414,0,-6629.064629087095,-3964.743208623169,-5385.110390387914,6.775319470443459,2.0623129923191463,0.5559699862314929,13384448,1487200,107215.927,71.703,34801.141,2.938,30.178095238095235,25.374285714285715,9.536743306171047e-08,4.999999873689376e-05,389.30518,-0.0003090215,389.30548,-5.8689196e-09,0.002561912,0.43215397,0.0
-27201.532126500013,-57652.25106530876,-46173.25847851782,4500.0,12,67600,False,1554800,342,23,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-07-34,1707937654,137.3670768737793,3253.3718616962433,2459,COM2134,172.19.177.241,3253.3718616962433,1554800,23,6,b8f3c414,0,-6405.805673923258,-3022.3924585000723,-5130.36205316865,6.776030398193635,2.0618153434988336,0.5566724877115301,13992832,1554800,107188.728,71.596,34841.506,3.049,30.010714285714286,25.413265306122447,4.7683716530855236e-08,4.999999873689376e-05,287.2882,-0.00027868352,287.2885,-5.4550853e-09,0.0023636266,0.37892655,0.0
-26087.97979579908,-56305.40706985572,-42805.36442805567,4500.0,18,67600,False,1622400,360,24,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-09-59,1707937799,145.4668755531311,3398.8387372493744,2459,COM2134,172.19.177.241,3398.8387372493744,1622400,24,6,b8f3c414,0,-6256.156341094989,-2898.664421755438,-4756.151603117301,6.7768266198266485,2.0628280813113804,0.5571700745439188,14601216,1622400,107021.106,72.048,34964.609,3.088,29.767632850241547,25.416908212560386,2.3841858265427618e-08,4.999999873689376e-05,320.4736,-0.00029239018,320.47388,-6.2325918e-09,0.0026256996,0.32466286,0.0
-13626.049595693776,-51503.08805717704,-40414.123862324275,4500.0,12,67600,False,1690000,372,25,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-12-17,1707937937,137.67032146453857,3536.509058713913,2459,COM2134,172.19.177.241,3536.509058713913,1690000,25,6,b8f3c414,0,-5722.565339686577,-1514.0055106326445,-4490.458206924926,6.776636979508322,2.0617613501238843,0.5574746194583815,15209600,1690000,107012.976,72.972,34951.249,3.181,29.873604060913706,25.41015228426396,1.1920929132713809e-08,4.999999873689376e-05,234.99611,-0.00023933208,234.99634,-4.351528e-09,0.0026112397,0.27254912,0.0
-13626.049595693776,-50978.01281356898,-37785.93632624365,4500.0,18,67600,False,1757600,390,26,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-14-43,1707938083,146.39875149726868,3682.9078102111816,2459,COM2134,172.19.177.241,3682.9078102111816,1757600,26,6,b8f3c414,0,-5664.223645952239,-1514.0055106326445,-4198.437369582629,6.776748858790359,2.0625382018188105,0.5577554264574311,15817984,1757600,107090.437,72.546,34952.385,3.017,30.31483253588517,25.423444976076556,5.9604645663569045e-09,4.999999873689376e-05,329.39285,-0.0002167592,329.39307,-7.674741e-09,0.0023050678,0.25208703,0.0
-13626.049595693776,-47926.86270253851,-35949.97646196321,4500.0,12,67600,False,1825200,402,27,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-17-01,1707938221,137.72315049171448,3820.630960702896,2459,COM2134,172.19.177.241,3820.630960702896,1825200,27,6,b8f3c414,0,-5325.2069669488765,-1514.0055106326445,-3994.441829107025,6.776634082202383,2.0615644556631354,0.5580176159787438,16426368,1825200,107076.915,73.332,34914.629,3.054,29.88469387755102,25.43622448979592,2.9802322831784522e-09,4.999999873689376e-05,261.76135,-0.00021653298,261.76157,-7.7249025e-09,0.0024426505,0.21080479,0.0
-13626.049595693776,-47172.21905937001,-34349.64165468484,4500.0,18,67600,False,1892800,420,28,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-19-27,1707938367,145.78237295150757,3966.4133336544037,2459,COM2134,172.19.177.241,3966.4133336544037,1892800,28,6,b8f3c414,0,-5241.357673263512,-1514.0055106326445,-3816.626850520538,6.776806372410383,2.062314131032585,0.558251476802519,17034752,1892800,106732.549,73.249,34932.952,2.984,30.290384615384617,25.43798076923077,1.4901161415892261e-09,4.999999873689376e-05,372.11386,-0.00027266276,372.11414,-6.1448087e-09,0.0027757576,0.19261196,0.0
-5564.313679375652,-42294.406099577594,-32582.658887244368,4500.0,12,67600,False,1960400,432,29,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-21-44,1707938504,137.63211297988892,4104.045446634293,2459,COM2134,172.19.177.241,4104.045446634293,1960400,29,6,b8f3c414,0,-4699.378455508725,-618.2570754861911,-3620.295431916042,6.776445593540748,2.061405436794851,0.5584914569135142,17643136,1960400,106728.688,73.125,34914.715,2.917,29.872959183673473,25.453061224489797,7.450580707946131e-10,4.999999873689376e-05,268.91257,-0.0001543585,268.91272,-5.8187575e-09,0.0020833565,0.11481816,0.0
-5564.313679375652,-40077.84258321191,-30865.247955741524,4500.0,18,67600,False,2028000,450,30,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-24-11,1707938651,146.77447319030762,4250.8199198246,2459,COM2134,172.19.177.241,4250.8199198246,2028000,30,6,b8f3c414,0,-4453.093620356858,-618.2570754861911,-3429.47199508239,6.776800766324359,2.0622599960484127,0.558699203028993,18251520,2028000,106838.844,73.944,34929.179,2.867,30.11857142857143,25.473333333333336,3.7252903539730653e-10,4.999999873689376e-05,381.70377,-0.00011918097,381.7039,-5.8689196e-09,0.0019512622,0.10715638,0.0
